38	39	22	24	1	2
39	40	24	26	1	2
40	41	26	28	1	2
41	42	28	28	1	2
42	43	28	28	1	2
43	44	28	28	1	2
44	45	28	28	1	2
45	46	28	28	1	2
46	47	28	28	1	2
47	48	28	28	1	2
48	49	28	28	1	2
49	50	28	28	1	2
50	51	28	28	1	2
51	52	28	18	1	2
52	53	18	18	1	2
53	54	18	19	1	2
54	55	19	18	1	2
55	56	18	18	1	2
56	57	18	18	1	2
57	58	18	18	1	2
58	59	18	18	1	2
59	60	18	27	1	2
60	61	27	28	1	2
61	62	28	28	1	2
62	63	28	28	1	2
63	64	28	28	1	2
64	65	28	28	1	2
65	66	28	28	1	2
66	67	28	30	1	2
67	68	30	30	1	2
68	69	30	22	1	2
69	70	22	22	1	2
70	71	22	22	1	2
71	72	22	29	1	2
72	73	29	40	1	2
73	74	40	29	1	2
74	75	29	29	1	2
75	76	29	22	1	2
76	77	22	32	1	2
77	78	32	32	1	2
78	79	32	31	1	2
79	80	31	31	1	2
80	81	31	31	1	2
81	82	31	31	1	2
82	83	31	31	1	2
83	84	31	17	1	2
84	85	17	17	1	2
85	86	17	25	1	2
86	87	25	25	1	2
87	88	25	25	1	2
88	89	25	25	1	2
89	90	25	25	1	2
90	91	25	26	1	2
91	92	26	26	1	2
1	2	26	22	1	2
2	3	22	22	1	2
3	4	22	22	1	2
4	5	22	22	1	2
5	6	22	22	1	2
6	7	22	22	1	2
7	8	22	22	1	2
8	9	22	22	1	2
9	10	22	22	1	2
10	11	22	22	1	2
11	12	22	23	1	2
12	13	23	23	1	2
13	14	23	23	1	2
14	15	23	27	1	2
15	16	27	27	1	2
16	17	27	29	1	2
17	18	29	29	1	2
18	19	29	25	1	2
19	20	25	25	1	2
20	21	25	25	1	2
21	22	25	24	1	2
22	23	24	24	1	2
23	24	24	26	1	2
24	25	26	26	1	2
25	26	26	25	1	2
26	27	25	25	1	2
27	28	25	25	1	2
28	29	25	25	1	2
29	30	25	25	1	2
30	31	25	30	1	2
31	32	30	30	1	2
32	33	30	30	1	2
33	34	30	30	1	2
34	35	30	30	1	2
35	36	30	26	1	2
36	37	26	26	1	2
37	38	26	24	1	2
38	39	24	26	1	2
39	40	26	28	1	2
40	41	28	30	1	2
41	42	30	30	1	2
42	43	30	30	1	2
43	44	30	30	1	2
44	45	30	30	1	2
45	46	30	30	1	2
46	47	30	30	1	2
47	48	30	30	1	2
48	49	30	30	1	2
49	50	30	30	1	2
50	51	30	30	1	2
51	52	30	20	1	2
52	53	20	20	1	2
53	54	20	21	1	2
54	55	21	20	1	2
55	56	20	20	1	2
56	57	20	20	1	2
57	58	20	20	1	2
58	59	20	20	1	2
59	60	20	29	1	2
60	61	29	30	1	2
61	62	30	30	1	2
62	63	30	30	1	2
63	64	30	30	1	2
64	65	30	30	1	2
65	66	30	30	1	2
66	67	30	32	1	2
67	68	32	32	1	2
68	69	32	24	1	2
69	70	24	24	1	2
70	71	24	24	1	2
71	72	24	31	1	2
72	73	31	42	1	2
73	74	42	31	1	2
74	75	31	31	1	2
75	76	31	24	1	2
76	77	24	34	1	2
77	78	34	34	1	2
78	79	34	33	1	2
79	80	33	33	1	2
80	81	33	33	1	2
81	82	33	33	1	2
82	83	33	33	1	2
83	84	33	19	1	2
84	85	19	19	1	2
85	86	19	27	1	2
86	87	27	27	1	2
87	88	27	27	1	2
88	89	27	27	1	2
89	90	27	27	1	2
90	91	27	28	1	2
91	92	28	28	1	2
1	2	27	23	1	2
2	3	23	23	1	2
3	4	23	23	1	2
4	5	23	23	1	2
5	6	23	23	1	2
6	7	23	23	1	2
7	8	23	23	1	2
8	9	23	23	1	2
9	10	23	23	1	2
10	11	23	23	1	2
11	12	23	24	1	2
12	13	24	24	1	2
13	14	24	24	1	2
14	15	24	28	1	2
15	16	28	28	1	2
16	17	28	30	1	2
17	18	30	30	1	2
18	19	30	26	1	2
19	20	26	26	1	2
20	21	26	26	1	2
21	22	26	25	1	2
22	23	25	25	1	2
23	24	25	27	1	2
24	25	27	27	1	2
25	26	27	26	1	2
26	27	26	26	1	2
27	28	26	26	1	2
28	29	26	26	1	2
29	30	26	26	1	2
30	31	26	31	1	2
31	32	31	31	1	2
32	33	31	31	1	2
33	34	31	31	1	2
34	35	31	31	1	2
35	36	31	27	1	2
36	37	27	27	1	2
37	38	27	25	1	2
38	39	25	27	1	2
39	40	27	29	1	2
40	41	29	31	1	2
41	42	31	31	1	2
42	43	31	31	1	2
43	44	31	31	1	2
44	45	31	31	1	2
45	46	31	31	1	2
46	47	31	31	1	2
47	48	31	31	1	2
48	49	31	31	1	2
49	50	31	31	1	2
50	51	31	31	1	2
51	52	31	21	1	2
52	53	21	21	1	2
53	54	21	22	1	2
54	55	22	21	1	2
55	56	21	21	1	2
56	57	21	21	1	2
57	58	21	21	1	2
58	59	21	21	1	2
59	60	21	30	1	2
60	61	30	31	1	2
61	62	31	31	1	2
62	63	31	31	1	2
63	64	31	31	1	2
64	65	31	31	1	2
65	66	31	31	1	2
66	67	31	33	1	2
67	68	33	33	1	2
68	69	33	25	1	2
69	70	25	25	1	2
70	71	25	25	1	2
71	72	25	32	1	2
72	73	32	43	1	2
73	74	43	32	1	2
74	75	32	32	1	2
75	76	32	25	1	2
76	77	25	35	1	2
77	78	35	35	1	2
78	79	35	34	1	2
79	80	34	34	1	2
80	81	34	34	1	2
81	82	34	34	1	2
82	83	34	34	1	2
83	84	34	20	1	2
84	85	20	20	1	2
85	86	20	28	1	2
86	87	28	28	1	2
87	88	28	28	1	2
88	89	28	28	1	2
89	90	28	28	1	2
90	91	28	29	1	2
91	92	29	29	1	2
1	2	28	24	1	2
2	3	24	24	1	2
3	4	24	24	1	2
4	5	24	24	1	2
5	6	24	24	1	2
6	7	24	24	1	2
7	8	24	24	1	2
8	9	24	24	1	2
9	10	24	24	1	2
10	11	24	24	1	2
11	12	24	25	1	2
12	13	25	25	1	2
13	14	25	25	1	2
14	15	25	29	1	2
15	16	29	29	1	2
16	17	29	31	1	2
17	18	31	31	1	2
18	19	31	27	1	2
19	20	27	27	1	2
20	21	27	27	1	2
21	22	27	26	1	2
22	23	26	26	1	2
23	24	26	28	1	2
24	25	28	28	1	2
25	26	28	27	1	2
26	27	27	27	1	2
27	28	27	27	1	2
28	29	27	27	1	2
29	30	27	27	1	2
30	31	27	32	1	2
31	32	32	32	1	2
32	33	32	32	1	2
33	34	32	32	1	2
34	35	32	32	1	2
35	36	32	28	1	2
36	37	28	28	1	2
37	38	28	26	1	2
38	39	26	28	1	2
39	40	28	30	1	2
40	41	30	32	1	2
41	42	32	32	1	2
42	43	32	32	1	2
43	44	32	32	1	2
44	45	32	32	1	2
45	46	32	32	1	2
46	47	32	32	1	2
47	48	32	32	1	2
48	49	32	32	1	2
49	50	32	32	1	2
50	51	32	32	1	2
51	52	32	22	1	2
52	53	22	22	1	2
53	54	22	23	1	2
54	55	23	22	1	2
55	56	22	22	1	2
56	57	22	22	1	2
57	58	22	22	1	2
58	59	22	22	1	2
59	60	22	31	1	2
60	61	31	32	1	2
61	62	32	32	1	2
62	63	32	32	1	2
63	64	32	32	1	2
64	65	32	32	1	2
65	66	32	32	1	2
66	67	32	34	1	2
67	68	34	34	1	2
68	69	34	26	1	2
69	70	26	26	1	2
70	71	26	26	1	2
71	72	26	33	1	2
72	73	33	44	1	2
73	74	44	33	1	2
74	75	33	33	1	2
75	76	33	26	1	2
76	77	26	36	1	2
77	78	36	36	1	2
78	79	36	35	1	2
79	80	35	35	1	2
80	81	35	35	1	2
81	82	35	35	1	2
82	83	35	35	1	2
83	84	35	21	1	2
84	85	21	21	1	2
85	86	21	29	1	2
86	87	29	29	1	2
87	88	29	29	1	2
88	89	29	29	1	2
89	90	29	29	1	2
90	91	29	30	1	2
91	92	30	30	1	2
1	2	29	25	1	2
2	3	25	25	1	2
3	4	25	25	1	2
4	5	25	25	1	2
5	6	25	25	1	2
6	7	25	25	1	2
7	8	25	25	1	2
8	9	25	25	1	2
9	10	25	25	1	2
10	11	25	25	1	2
11	12	25	26	1	2
12	13	26	26	1	2
13	14	26	26	1	2
14	15	26	30	1	2
15	16	30	30	1	2
16	17	30	32	1	2
17	18	32	32	1	2
18	19	32	28	1	2
19	20	28	28	1	2
20	21	28	28	1	2
21	22	28	27	1	2
22	23	27	27	1	2
23	24	27	29	1	2
24	25	29	29	1	2
25	26	29	28	1	2
26	27	28	28	1	2
27	28	28	28	1	2
28	29	28	28	1	2
29	30	28	28	1	2
30	31	28	33	1	2
31	32	33	33	1	2
32	33	33	33	1	2
33	34	33	33	1	2
34	35	33	33	1	2
35	36	33	29	1	2
36	37	29	29	1	2
37	38	29	27	1	2
38	39	27	29	1	2
39	40	29	31	1	2
40	41	31	33	1	2
41	42	33	33	1	2
42	43	33	33	1	2
43	44	33	33	1	2
44	45	33	33	1	2
45	46	33	33	1	2
46	47	33	33	1	2
47	48	33	33	1	2
48	49	33	33	1	2
49	50	33	33	1	2
50	51	33	33	1	2
51	52	33	23	1	2
52	53	23	23	1	2
53	54	23	24	1	2
54	55	24	23	1	2
55	56	23	23	1	2
56	57	23	23	1	2
57	58	23	23	1	2
58	59	23	23	1	2
59	60	23	32	1	2
60	61	32	33	1	2
61	62	33	33	1	2
62	63	33	33	1	2
63	64	33	33	1	2
64	65	33	33	1	2
65	66	33	33	1	2
66	67	33	35	1	2
67	68	35	35	1	2
68	69	35	27	1	2
69	70	27	27	1	2
70	71	27	27	1	2
71	72	27	34	1	2
72	73	34	45	1	2
73	74	45	34	1	2
74	75	34	34	1	2
75	76	34	27	1	2
76	77	27	37	1	2
77	78	37	37	1	2
78	79	37	36	1	2
79	80	36	36	1	2
80	81	36	36	1	2
81	82	36	36	1	2
82	83	36	36	1	2
83	84	36	22	1	2
84	85	22	22	1	2
85	86	22	30	1	2
86	87	30	30	1	2
87	88	30	30	1	2
88	89	30	30	1	2
89	90	30	30	1	2
90	91	30	31	1	2
91	92	31	31	1	2
1	2	7	8	3	1
1	2	12	14	3	1
1	3	7	8	3	1
1	3	12	14	3	1
1	4	7	8	3	1
1	4	12	14	3	1
1	5	7	8	3	1
1	5	12	14	3	1
1	6	7	8	3	1
1	6	12	14	3	1
1	7	7	8	3	1
1	7	12	14	3	1
1	8	7	8	3	1
1	8	12	14	3	1
1	9	7	8	3	1
1	9	12	14	3	1
1	10	7	8	3	1
1	10	12	14	3	1
1	11	7	8	3	1
1	11	12	14	3	1
1	12	7	7	3	2
1	12	12	11	3	1
1	13	7	7	3	2
1	13	12	11	3	1
1	14	7	7	3	2
1	14	12	11	3	1
1	15	7	7	3	2
1	15	12	11	3	1
1	15	27	28	3	1
1	16	7	7	3	2
1	16	12	11	3	1
1	16	27	28	3	1
1	17	7	7	3	2
1	17	12	12	3	2
1	18	7	7	3	2
1	18	12	12	3	2
1	19	7	7	3	2
1	19	12	13	3	1
1	19	27	26	3	1
1	20	7	7	3	2
1	20	12	13	3	1
1	20	27	26	3	1
1	21	7	7	3	2
1	21	12	10	3	1
1	21	27	26	3	1
1	22	7	6	3	1
1	22	12	11	3	1
1	22	27	25	3	1
1	23	7	6	3	1
1	23	12	11	3	1
1	23	27	25	3	1
1	24	27	27	3	2
1	24	12	10	3	1
1	25	27	27	3	2
1	25	12	10	3	1
1	26	7	7	3	2
1	26	12	10	3	1
1	26	27	26	3	1
1	27	7	7	3	2
1	27	12	10	3	1
1	27	27	26	3	1
1	28	7	7	3	2
1	28	12	10	3	1
1	28	27	26	3	1
1	29	7	7	3	2
1	29	12	10	3	1
1	29	27	26	3	1
1	30	7	7	3	2
1	30	12	10	3	1
1	30	27	26	3	1
1	31	7	7	3	2
1	31	12	14	3	1
1	32	7	7	3	2
1	32	12	14	3	1
1	33	7	7	3	2
1	33	12	14	3	1
1	34	7	7	3	2
1	34	12	14	3	1
1	35	7	7	3	2
1	35	12	14	3	1
1	36	7	7	3	2
1	36	27	27	3	2
1	36	12	14	3	1
1	37	7	7	3	2
1	37	27	27	3	2
1	37	12	14	3	1
1	38	7	7	3	2
1	38	12	12	3	2
1	38	27	25	3	1
1	39	7	7	3	2
1	39	27	27	3	2
1	39	12	14	3	1
1	40	7	7	3	2
1	40	27	29	3	1
1	41	7	7	3	2
1	41	12	12	3	2
1	42	7	7	3	2
1	42	12	12	3	2
1	43	7	7	3	2
1	43	12	12	3	2
1	44	7	7	3	2
1	44	12	12	3	2
1	45	7	7	3	2
1	45	12	12	3	2
1	46	7	7	3	2
1	46	12	12	3	2
1	47	7	7	3	2
1	47	12	12	3	2
1	48	7	7	3	2
1	48	12	12	3	2
1	49	7	7	3	2
1	49	12	12	3	2
1	50	7	7	3	2
1	50	12	12	3	2
1	51	7	7	3	2
1	51	12	12	3	2
1	52	12	10	3	1
1	53	12	10	3	1
1	54	7	7	3	2
1	54	12	11	3	1
1	55	12	10	3	1
1	56	12	10	3	1
1	57	12	10	3	1
1	58	12	10	3	1
1	59	12	10	3	1
1	60	12	12	3	2
1	60	7	6	3	1
1	61	12	12	3	2
1	61	7	6	3	1
1	62	12	12	3	2
1	62	7	6	3	1
1	63	12	12	3	2
1	63	7	6	3	1
1	64	12	12	3	2
1	64	7	6	3	1
1	65	12	12	3	2
1	65	7	6	3	1
1	66	12	12	3	2
1	66	7	6	3	1
1	67	7	7	3	2
1	67	12	10	3	1
1	68	7	7	3	2
1	68	12	10	3	1
1	69	7	6	3	1
1	69	12	11	3	1
1	69	27	25	3	1
1	70	7	6	3	1
1	70	12	11	3	1
1	70	27	25	3	1
1	71	7	6	3	1
1	71	12	11	3	1
1	71	27	25	3	1
1	72	7	8	3	1
1	72	12	13	3	1
1	73	27	27	3	2
1	73	7	8	3	1
1	73	12	13	3	1
1	74	7	8	3	1
1	75	7	8	3	1
1	75	12	13	3	1
1	76	7	6	3	1
1	76	27	25	3	1
1	77	7	7	3	2
1	78	7	7	3	2
1	79	7	9	3	1
1	80	7	9	3	1
1	81	7	9	3	1
1	82	7	9	3	1
1	83	7	9	3	1
1	84	7	7	3	2
1	84	12	10	3	1
1	85	7	7	3	2
1	85	12	10	3	1
1	86	7	7	3	2
1	86	12	13	3	1
1	86	27	28	3	1
1	87	7	9	3	1
1	87	12	13	3	1
1	87	27	28	3	1
1	88	7	7	3	2
1	88	12	13	3	1
1	88	27	28	3	1
1	89	7	7	3	2
1	89	12	13	3	1
1	89	27	28	3	1
1	90	7	7	3	2
1	90	12	13	3	1
1	90	27	28	3	1
1	91	12	10	3	1
1	91	27	29	3	1
1	92	12	10	3	1
1	92	27	29	3	1
2	3	1	1	3	2
2	3	23	23	3	2
2	4	1	1	3	2
2	4	23	23	3	2
2	5	1	1	3	2
2	5	23	23	3	2
2	6	1	1	3	2
2	6	23	23	3	2
2	7	1	1	3	2
2	7	23	23	3	2
2	8	1	1	3	2
2	8	23	23	3	2
2	9	1	1	3	2
2	9	23	23	3	2
2	10	1	1	3	2
2	10	23	23	3	2
2	11	1	1	3	2
2	11	23	23	3	2
2	12	1	1	3	2
2	12	23	24	3	1
2	13	1	1	3	2
2	13	23	24	3	1
2	14	1	1	3	2
2	14	23	24	3	1
2	15	1	1	3	2
2	16	1	1	3	2
2	17	1	1	3	2
2	18	1	1	3	2
2	19	1	1	3	2
2	20	1	1	3	2
2	21	1	1	3	2
2	22	23	25	3	1
2	23	23	25	3	1
2	24	1	1	3	2
2	25	1	1	3	2
2	26	1	1	3	2
2	27	1	1	3	2
2	28	1	1	3	2
2	29	1	1	3	2
2	30	1	1	3	2
2	31	1	1	3	2
2	32	1	1	3	2
2	33	1	1	3	2
2	34	1	1	3	2
2	35	1	1	3	2
2	36	1	1	3	2
2	37	1	1	3	2
2	38	1	1	3	2
2	38	23	25	3	1
2	39	1	1	3	2
2	40	1	1	3	2
2	41	1	1	3	2
2	42	1	1	3	2
2	43	1	1	3	2
2	44	1	1	3	2
2	45	1	1	3	2
2	46	1	1	3	2
2	47	1	1	3	2
2	48	1	1	3	2
2	49	1	1	3	2
2	50	1	1	3	2
2	51	1	1	3	2
2	52	1	1	3	2
2	52	23	21	3	1
2	53	1	1	3	2
2	53	23	21	3	1
2	54	1	1	3	2
2	54	23	22	3	1
2	55	1	1	3	2
2	55	23	21	3	1
2	56	1	1	3	2
2	56	23	21	3	1
2	57	1	1	3	2
2	57	23	21	3	1
2	58	1	1	3	2
2	58	23	21	3	1
2	59	1	1	3	2
2	59	23	21	3	1
2	60	1	1	3	2
2	61	1	1	3	2
2	62	1	1	3	2
2	63	1	1	3	2
2	64	1	1	3	2
2	65	1	1	3	2
2	66	1	1	3	2
2	67	23	21	3	1
2	68	23	21	3	1
2	69	1	1	3	2
2	69	23	25	3	1
2	70	1	1	3	2
2	70	23	25	3	1
2	71	1	1	3	2
2	71	23	25	3	1
2	76	23	25	3	1
2	77	1	1	3	2
2	77	23	21	3	1
2	78	1	1	3	2
2	78	23	21	3	1
2	79	1	1	3	2
2	79	23	21	3	1
2	80	1	1	3	2
2	80	23	21	3	1
2	81	1	1	3	2
2	81	23	21	3	1
2	82	1	1	3	2
2	82	23	21	3	1
2	83	1	1	3	2
2	84	1	1	3	2
2	85	1	1	3	2
2	86	1	1	3	2
2	87	1	1	3	2
2	88	1	1	3	2
2	89	1	1	3	2
2	90	1	1	3	2
2	91	1	3	3	1
2	92	1	3	3	1
14	19	24	26	3	1
14	20	24	26	3	1
14	21	24	26	3	1
15	16	16	16	3	2
15	31	16	17	3	1
15	32	16	17	3	1
15	33	16	17	3	1
15	34	16	17	3	1
15	35	16	17	3	1
15	40	16	16	3	2
15	41	16	17	3	1
15	42	16	17	3	1
15	43	16	17	3	1
15	44	16	17	3	1
15	45	16	17	3	1
15	46	16	17	3	1
15	47	16	17	3	1
15	48	16	17	3	1
15	49	16	17	3	1
15	50	16	17	3	1
15	51	16	17	3	1
15	54	16	14	3	1
15	60	16	17	3	1
15	61	16	18	3	1
15	62	16	18	3	1
15	63	16	18	3	1
15	64	16	18	3	1
15	65	16	18	3	1
15	66	16	18	3	1
15	67	16	16	3	2
15	68	16	16	3	2
15	72	16	16	3	2
15	73	16	16	3	2
15	74	16	16	3	2
15	75	16	16	3	2
15	77	16	15	3	1
15	78	16	15	3	1
15	79	16	15	3	1
15	80	16	15	3	1
15	81	16	15	3	1
15	82	16	15	3	1
15	83	16	15	3	1
15	91	16	16	3	2
16	17	28	30	3	1
16	18	28	30	3	1
18	31	30	31	3	1
18	32	30	31	3	1
18	33	30	31	3	1
18	34	30	31	3	1
18	35	30	31	3	1
18	40	30	29	3	1
18	41	30	31	3	1
18	42	30	31	3	1
18	43	30	31	3	1
18	44	30	31	3	1
18	45	30	31	3	1
18	46	30	31	3	1
18	47	30	31	3	1
18	48	30	31	3	1
18	49	30	31	3	1
18	50	30	31	3	1
18	51	30	31	3	1
18	60	30	30	3	2
18	61	30	31	3	1
18	62	30	31	3	1
18	63	30	31	3	1
18	64	30	31	3	1
18	65	30	31	3	1
18	66	30	31	3	1
18	72	30	32	3	1
18	74	30	32	3	1
18	75	30	32	3	1
18	86	30	28	3	1
18	87	30	28	3	1
18	88	30	28	3	1
18	89	30	28	3	1
18	90	30	28	3	1
18	91	30	29	3	1
18	92	30	29	3	1
21	24	13	13	3	2
21	25	13	13	3	2
21	52	13	13	3	2
21	54	13	14	3	1
21	55	13	13	3	2
21	56	13	13	3	2
21	77	13	15	3	1
21	78	13	15	3	1
21	79	13	15	3	1
21	80	13	15	3	1
21	81	13	15	3	1
21	82	13	15	3	1
21	83	13	15	3	1
21	92	13	13	3	2
39	40	14	16	3	1
66	67	31	33	3	1
66	68	31	33	3	1
68	72	33	32	3	1
68	74	33	32	3	1
68	75	33	32	3	1
68	77	33	35	3	1
68	78	33	35	3	1
68	79	33	34	3	1
68	80	33	34	3	1
68	81	33	34	3	1
68	82	33	34	3	1
68	83	33	34	3	1
76	84	9	10	3	1
76	85	9	10	3	1
76	91	9	10	3	1
76	92	9	10	3	1
82	83	21	20	3	1
82	84	21	20	3	1
82	85	21	20	3	1
83	86	15	13	3	1
83	87	15	13	3	1
83	88	15	13	3	1
83	89	15	13	3	1
83	90	15	13	3	1
